Time;R1;R2;R3;R4;R5;R6;R7;R8;Humidity;Temperature;Indexes
3820;14515;27367;15252;26638;6109;45717;45022;29975;9.27;42.51;Air
3821;14511;27220;15236;26740;6078;45732;44996;29974;9.23;42.52;Air
3822;14492;27327;15226;26694;6126;45788;45024;29899;9.23;42.5;Air
3823;14537;27237;15197;26604;6138;45792;45038;29940;9.23;42.52;Air
3824;14523;27226;15169;26627;6159;45771;45038;29971;9.19;42.51;Air
3825;14450;27266;15265;26586;6187;45691;44954;29913;9.27;42.52;Air
3826;14446;27276;15189;26621;6074;45663;45120;29919;9.27;42.51;Air
3827;14471;27284;15164;26682;6141;45755;44994;29921;9.27;42.51;Air
3828;14527;27276;15217;26619;6168;45761;45013;29912;9.19;42.51;Air
3829;14477;27294;15191;26618;6157;45768;44977;29961;9.19;42.51;Air
3830;14494;27304;15188;26628;6102;45778;45047;29870;9.27;42.52;Air
3831;14473;27301;15279;26644;6159;45689;45002;29878;9.3;42.52;Air
3832;14490;27312;15145;26641;6203;45696;45037;29977;9.27;42.52;Air
3833;14560;27282;15277;26568;6182;45736;45066;29946;9.34;42.5;Air
3834;14439;27278;15256;26673;6188;45734;45009;29967;9.27;42.51;Air
3835;14511;27262;15177;26594;6179;45779;45094;29916;9.27;42.51;Air
3836;14489;27274;15213;26572;6133;45791;44942;29863;9.27;42.51;Air
3837;14512;27308;15189;26754;6174;45648;45044;29933;9.27;42.51;Air
3838;14432;27309;15213;26636;6107;45740;44981;29886;9.27;42.51;Air
3839;14527;27283;15266;26648;6183;45766;45052;29894;9.27;42.51;Air
3840;14495;27274;15185;26666;6058;45713;44953;29914;9.27;42.49;Air
3841;14501;27326;15211;26678;6179;45813;45108;29918;9.27;42.51;Air
3842;14529;27316;15251;26666;6144;45778;44919;29947;9.27;42.52;Air
3843;14487;27309;15232;26640;6133;45785;45066;29981;9.27;42.52;Air
3844;14518;27324;15189;26696;6144;45696;44981;29898;9.27;42.51;Air
3845;14478;27341;15284;26628;6106;45748;44997;29922;9.27;42.51;Air
3846;14536;27274;15272;26568;6105;45672;45042;29955;9.27;42.51;Air
3847;14520;27332;15201;26518;6123;45700;44991;29995;9.27;42.5;Air
3848;14510;27318;15238;26667;6176;45746;45040;29913;9.27;42.51;Air
3849;14568;27321;15235;26591;6115;45760;45001;29904;9.27;42.51;Air
3850;14441;27306;15265;26649;6176;45702;44976;29961;9.27;42.5;Air
3851;14489;27294;15262;26622;6137;45741;44943;29885;9.27;42.5;Air
3852;14456;27380;15185;26667;6126;45767;45029;29941;9.27;42.51;Air
3853;14520;27310;15200;26596;6093;45722;44939;29943;9.27;42.51;Air
3854;14482;27239;15164;26624;6101;45686;45016;29949;9.27;42.5;Air
3855;14537;27319;15267;26602;6150;45750;44981;29959;9.27;42.51;Air
3856;14477;27363;15245;26551;6089;45706;45030;29843;9.27;42.52;Air
3857;14526;27336;15172;26587;6115;45734;45028;29926;9.27;42.52;Air
3858;14549;27313;15244;26625;6171;45823;45049;29891;9.27;42.5;Air
3859;14524;27272;15110;26634;6075;45738;44998;29890;9.27;42.52;Air
3860;14490;27297;15274;26643;6115;45771;45001;29951;9.27;42.51;Air
3861;14413;27190;15156;26625;6100;45780;45005;29906;9.27;42.52;Air
3862;14503;27345;15229;26632;6132;45658;44983;29925;9.19;42.51;Air
3863;14522;27250;15237;26660;6139;45715;44988;29919;9.27;42.51;Air
3864;14436;27313;15250;26586;6070;45742;44985;29953;9.27;42.52;Air
3865;14501;27266;15212;26659;6122;45753;45029;29887;9.27;42.52;Air
3866;14520;27256;15260;26646;6168;45789;44982;29924;9.27;42.51;Air
3867;14455;27299;15289;26693;6113;45680;45001;29955;9.27;42.51;Air
3868;14491;27233;15214;26586;6134;45738;44973;29936;9.27;42.52;Air
3869;14497;27245;15231;26669;6161;45719;44998;29945;9.27;42.52;Air
3870;14457;27296;15236;26611;6002;45694;44989;29961;9.27;42.52;Air
3871;14529;27390;15284;26603;6162;45716;44973;29911;9.27;42.52;Air
3872;14484;27318;15236;26646;6138;45819;44910;29984;9.3;42.52;Air
3873;14440;27289;15197;26608;6154;45719;45005;29993;9.19;42.51;Air
3874;14518;27289;15210;26586;6163;45751;44980;29897;9.27;42.51;Air
3875;14458;27327;15224;26591;6206;45723;44983;29887;9.27;42.52;Air
3876;14474;27255;15226;26616;6100;45707;44951;29926;9.19;42.51;Air
3877;14531;27284;15229;26655;6090;45818;44992;29977;9.27;42.52;Air
3878;14492;27247;15259;26605;6115;45756;45016;29940;9.27;42.52;Air
3879;14407;27329;15190;26600;6114;45720;45009;29937;9.27;42.51;Air
3880;14508;27217;15209;26617;6118;45818;45010;29907;9.19;42.53;Air
3881;14473;27262;15246;26571;6147;45713;44942;29991;9.27;42.52;Air
3882;14505;27249;15174;26657;6154;45790;45010;29892;9.19;42.51;Air
3883;14520;27270;15180;26651;6193;45742;44996;29925;9.27;42.51;Air
3884;14521;27340;15211;26575;6207;45775;44942;29950;9.27;42.51;Air
3885;14455;27289;15221;26683;6061;45788;45053;29911;9.27;42.52;Air
3886;14542;27238;15208;26632;6120;45799;45004;29930;9.27;42.52;Air
3887;14429;27256;15137;26579;6097;45773;45028;29926;9.27;42.52;Air
3888;14507;27312;15215;26707;6129;45735;44954;29934;9.27;42.51;Air
3889;14481;27317;15160;26574;6133;45752;44976;29928;9.19;42.52;Air
3890;14526;27337;15167;26666;6167;45756;44964;29888;9.27;42.52;Air
3891;14502;27261;15195;26522;6215;45764;44938;29966;9.27;42.52;Air
3892;14523;27373;15236;26642;6157;45718;45020;29924;9.27;42.52;Air
3893;14452;27267;15199;26596;6113;45782;45029;29947;9.27;42.52;Air
3894;14514;27260;15259;26521;6097;45758;44940;29944;9.27;42.51;Air
3895;14429;27342;15251;26642;6117;45713;44905;29910;9.27;42.5;Air
3896;14494;27287;15176;26593;6100;45698;44997;29944;9.3;42.51;Air
3897;14572;27285;15275;26564;6141;45791;44944;29941;9.27;42.52;Air
3898;14478;27272;15225;26502;6115;45706;45041;29822;9.27;42.53;Air
3899;14482;27310;15203;26648;6116;45686;45009;30014;9.23;42.52;Air
3900;14457;27190;15204;26558;6089;45749;44953;29909;9.27;42.52;Air
3901;14441;27246;15243;26617;6128;45788;44972;29885;9.27;42.51;Air
3902;14588;27219;15275;26623;6132;45796;44964;29945;9.27;42.51;Air
3903;14525;27253;15213;26639;6150;45785;44981;29960;9.19;42.52;Air
3904;14518;27275;15242;26541;6168;45796;44981;29955;9.27;42.52;Air
3905;14499;27291;15229;26575;6103;45803;44976;29915;9.23;42.51;Air
3906;14543;27288;15185;26584;6109;45768;44926;29893;9.27;42.51;Air
3907;14491;27269;15194;26598;6149;45757;44932;29865;9.27;42.51;Air
3908;14490;27273;15231;26569;6152;45717;44978;29934;9.27;42.52;Air
3909;14466;27330;15272;26580;6162;45750;45001;29933;9.27;42.52;Air
3910;14509;27231;15228;26632;6093;45726;44994;29948;9.27;42.52;Air
3911;14468;27272;15208;26623;6148;45722;45033;29966;9.27;42.51;Air
3912;14465;27290;15238;26549;6101;45752;45006;29886;9.23;42.52;Air
3913;14475;27317;15208;26676;6182;45749;44969;29872;9.27;42.52;Air
3914;14480;27286;15266;26632;6098;45715;44982;29920;9.27;42.51;Air
3915;14474;27288;15247;26625;6156;45769;44927;29978;9.27;42.52;Air
3916;14490;27295;15255;26623;6115;45767;44936;29981;9.27;42.52;Air
3917;14464;27350;15214;26570;6130;45764;44965;29996;9.27;42.53;Air
3918;14449;27324;15240;26641;6169;45769;45025;29982;9.27;42.52;Air
3919;14461;27272;15236;26628;6148;45707;44993;29960;9.3;42.52;Air
3920;14447;27305;15201;26609;6115;45685;44993;29952;9.19;42.53;Air
3921;14435;27255;15196;26557;6086;45763;45014;29971;9.27;42.51;Air
3922;14530;27344;15243;26639;6128;45771;44910;29918;9.3;42.52;Air
3923;14489;27312;15235;26593;6160;45702;44968;29934;9.27;42.52;Air
3924;14552;27301;15230;26566;6118;45806;44961;29917;9.27;42.5;Air
3925;14450;27280;15209;26560;6097;45687;45047;30013;9.3;42.51;Air
3926;14495;27273;15259;26613;6127;45676;44991;29918;9.27;42.51;Air
3927;14438;27302;15202;26597;6155;45712;44960;29923;9.27;42.52;Air
3928;14499;27242;15236;26540;6102;45756;45024;29958;9.3;42.52;Air
3929;14543;27307;15287;26623;6072;45782;44990;29966;9.27;42.52;Air
3930;14424;27281;15309;26646;6144;45733;44942;29964;9.27;42.52;Air
3931;14510;27235;15260;26673;6135;45734;45000;29977;9.27;42.51;Air
3932;14523;27244;15173;26536;6128;45734;44996;29972;9.27;42.51;Air
3933;14515;27268;15251;26566;6104;45730;45010;29958;9.27;42.52;Air
3934;14523;27265;15241;26667;6157;45740;44988;29949;9.34;42.51;Air
3935;14484;27280;15229;26660;6176;45763;45009;29931;9.34;42.52;Air
3936;14474;27303;15366;26617;6171;45801;44970;29954;9.27;42.51;Air
3937;14486;27374;15265;26610;6121;45757;45039;29997;9.27;42.51;Air
3938;14486;27336;15250;26652;6175;45761;44973;29973;9.27;42.51;Air
3939;14468;27350;15244;26557;6181;45772;44992;29973;9.27;42.52;Air
3940;14405;27289;15247;26673;6157;45735;45003;29994;9.34;42.52;Air
3941;14516;27331;15227;26661;6111;45722;45002;29858;9.34;42.51;Air
3942;14551;27265;15313;26626;6126;45780;45028;29916;9.34;42.51;Air
3943;14531;27334;15244;26597;6095;45782;44937;29882;9.27;42.51;Air
3944;14540;27280;15220;26627;6187;45706;44989;29899;9.3;42.51;Air
3945;14492;27321;15288;26622;6115;45733;44955;29963;9.27;42.51;Air
3946;14497;27295;15236;26611;6037;45677;44980;29961;9.3;42.51;Air
3947;14495;27246;15215;26590;6169;45787;45023;30015;9.34;42.51;Air
3948;14508;27250;15225;26571;6125;45771;44977;29971;9.34;42.51;Air
3949;14532;27271;15242;26646;6186;45819;45041;29926;9.27;42.5;Air
3950;14519;27297;15267;26610;6109;45790;44973;29989;9.34;42.51;Air
3951;14463;27303;15281;26567;6156;45775;44955;29929;9.27;42.52;Air
3952;14506;27319;15160;26640;6173;45817;45002;29960;9.27;42.51;Air
3953;14521;27308;15260;26575;6199;45807;44979;29984;9.27;42.51;Air
3954;14502;27271;15187;26587;6170;45761;44959;29945;9.27;42.51;Air
3955;14478;27277;15233;26627;6136;45754;44901;29916;9.34;42.52;Air
3956;14569;27222;15206;26653;6127;45831;45012;29974;9.27;42.52;Air
3957;14454;27256;15258;26575;6082;45703;45064;29929;9.27;42.51;Air
3958;14537;27293;15293;26619;6154;45759;45031;29940;9.27;42.5;Air
3959;14456;27226;15295;26677;6076;45777;45027;29982;9.34;42.52;Air
3960;14549;27239;15248;26521;6097;45828;44965;29872;9.27;42.5;Air
3961;14449;27342;15229;26467;6082;45779;44926;29915;9.27;42.5;Air
3962;14499;27350;15238;26567;6104;45779;45039;29940;9.27;42.5;Air
3963;14474;27320;15292;26679;6135;45729;44988;29983;9.3;42.51;Air
3964;14544;27304;15262;26648;6105;45734;45014;29895;9.27;42.51;Air
3965;14505;27277;15206;26661;6132;45693;45013;29977;9.34;42.51;Air
3966;14558;27275;15256;26697;6057;45807;44986;30015;9.27;42.5;Air
3967;14480;27306;15234;26620;6193;45712;45016;30005;9.27;42.51;Air
3968;14527;27368;15239;26724;6106;45696;44946;29885;9.27;42.51;Air
3969;14549;27247;15246;26651;6162;45748;44970;29940;9.38;42.51;Air
3970;14551;27318;15234;26638;6097;45798;44952;29943;9.27;42.5;Air
3971;14543;27320;15248;26660;6117;45757;45034;29910;9.34;42.51;Air
3972;14419;27240;15282;26570;6129;45627;44967;29980;9.34;42.51;Air
3973;14487;27352;15273;26635;6117;45767;44972;29970;9.34;42.51;Air
3974;14511;27322;15239;26586;6113;45713;45074;30013;9.27;42.51;Air
3975;14519;27275;15234;26650;6113;45691;45039;29981;9.27;42.5;Air
3976;14451;27265;15220;26602;6189;45711;44988;29977;9.34;42.51;Air
3977;14603;27255;15198;26574;6142;45803;44961;29934;9.27;42.5;Air
3978;14501;27269;15226;26608;6053;45713;45020;29937;9.27;42.5;Air
3979;14470;27275;15250;26589;6145;45636;44998;30007;9.27;42.5;Air
3980;14528;27236;15224;26587;6073;45728;45032;29925;9.27;42.51;Air
3981;14603;27330;15207;26571;6108;45723;44990;30000;9.27;42.51;Air
3982;14480;27261;15195;26656;6136;45694;44944;29974;9.27;42.51;Air
3983;14468;27259;15296;26601;6070;45790;44978;29904;9.27;42.5;Air
3984;14517;27256;15285;26637;6148;45679;44958;29989;9.27;42.51;Air
3985;14511;27353;15338;26626;6182;45716;45020;29930;9.3;42.5;Air
3986;14566;27379;15195;26645;6139;45704;44991;29954;9.27;42.51;Air
3987;14484;27332;15277;26675;6074;45724;44990;29985;9.3;42.5;Air
3988;14477;27278;15224;26589;6071;45799;45059;29919;9.34;42.5;Air
3989;14505;27344;15169;26625;6190;45751;45077;29977;9.27;42.5;Air
3990;14521;27307;15227;26594;6174;45734;44998;29968;9.34;42.5;Air
3991;14486;27255;15222;26628;6084;45771;45059;29946;9.3;42.51;Air
3992;14541;27207;15238;26546;6110;45845;45007;29964;9.27;42.51;Air
3993;14469;27329;15287;26482;6082;45780;45021;30075;9.27;42.52;Air
3994;14508;27341;15230;26589;6057;45804;44992;29954;9.27;42.52;Air
3995;14522;27310;15221;26551;6144;45808;44964;29977;9.27;42.51;Air
3996;14490;27224;15262;26565;6172;45803;45002;29952;9.27;42.51;Air
3997;14527;27285;15170;26573;6163;45737;44989;29960;9.27;42.51;Air
3998;14501;27341;15223;26666;6097;45731;45006;30017;9.34;42.52;Air
3999;14468;27320;15257;26611;6192;45711;44968;29938;9.27;42.51;Air
4000;14532;27338;15244;26636;6177;45664;44953;29871;9.3;42.51;Air
4001;14519;27330;15317;26578;6146;45666;45011;29980;9.34;42.51;Air
4002;14515;27321;15209;26634;6177;45756;44952;29995;9.34;42.52;Air
4003;14476;27284;15144;26585;6141;45806;44994;29989;9.27;42.49;Air
4004;14499;27326;15271;26572;6128;45713;45062;29942;9.27;42.5;Air
4005;14488;27350;15276;26532;6165;45755;45013;29957;9.27;42.52;Air
4006;14525;27388;15177;26496;6156;45687;44913;29905;9.27;42.51;Air
4007;14559;27316;15236;26542;6164;45695;44971;29989;9.34;42.5;Air
4008;14503;27400;15201;26613;6069;45819;44925;29932;9.27;42.51;Air
4009;14529;27319;15241;26626;6138;45774;45009;29969;9.27;42.5;Air
4010;14508;27336;15266;26623;6206;45767;44954;29940;9.34;42.5;Air
4011;14522;27270;15209;26555;6168;45718;45000;29949;9.27;42.51;Air
4012;14496;27282;15186;26624;6085;45786;44899;29880;9.19;42.5;Air
4013;14476;27290;15294;26611;6154;45755;45017;29948;9.27;42.51;Air
4014;14487;27260;15265;26663;6067;45645;44988;29924;9.27;42.52;Air
4015;14520;27236;15178;26588;6162;45783;44995;29984;9.34;42.5;Air
4016;14488;27249;15235;26622;6094;45849;44973;30027;9.3;42.52;Air
4017;14524;27264;15225;26610;6140;45809;44945;29914;9.27;42.53;Air
4018;14511;27319;15279;26574;6094;45813;44992;29982;9.23;42.52;Air
4019;14472;27316;15214;26584;6113;45638;44971;29966;9.27;42.51;Air
4020;14531;27291;15273;26660;6130;45791;45059;29923;9.27;42.52;Air
4021;14493;27321;15192;26581;6142;45877;45050;29914;9.27;42.52;Air
4022;14550;27301;15295;26666;6048;45770;44940;29953;9.27;42.51;Air
4023;14534;27306;15171;26591;6168;45739;45002;29941;9.27;42.51;Air
4024;14477;27278;15247;26580;6147;45800;44994;29931;9.34;42.52;Air
4025;14509;27229;15256;26551;6127;45817;45005;29911;9.34;42.51;Air
4026;14483;27275;15217;26526;6075;45799;44910;30014;9.27;42.51;Air
4027;14549;27302;15226;26613;5997;45740;44983;30008;9.27;42.51;Air
4028;14536;27265;15197;26633;6103;45721;44949;29972;9.27;42.52;Air
4029;14499;27276;15200;26610;6125;45728;44975;29930;9.34;42.52;Air
4030;14538;27271;15254;26611;6128;45703;45000;30023;9.27;42.52;Air
4031;14526;27182;15250;26601;6135;45700;45014;29999;9.27;42.51;Air
4032;14530;27262;15275;26544;6130;45696;44986;29922;9.3;42.5;Air
4033;14465;27186;15298;26668;6167;45707;44920;29986;9.27;42.52;Air
4034;14421;27313;15288;26534;6178;45768;45002;29939;9.34;42.51;Air
4035;14509;27340;15311;26617;6069;45782;45024;29911;9.27;42.51;Air
4036;14510;27288;15228;26476;6124;45869;44978;29916;9.27;42.51;Air
4037;14460;27311;15245;26607;6195;45812;44962;29912;9.34;42.52;Air
4038;14553;27248;15213;26539;6158;45704;44949;30003;9.27;42.51;Air
4039;14452;27275;15273;26638;6178;45782;45024;29871;9.27;42.52;Air
4040;14514;27218;15276;26575;6163;45750;44964;29942;9.27;42.53;Air
4041;14470;27311;15286;26558;6100;45733;45026;29936;9.27;42.52;Air
4042;14459;27250;15269;26595;6113;45722;45011;29972;9.27;42.51;Air
4043;14479;27327;15290;26599;6136;45746;45032;29993;9.27;42.52;Air
4044;14507;27224;15262;26577;6136;45750;45033;29924;9.27;42.5;Air
4045;14535;27295;15222;26574;6125;45850;44969;29969;9.27;42.51;Air
4046;14473;27297;15262;26557;6169;45762;45005;29918;9.34;42.51;Air
4047;14553;27279;15249;26603;6105;45768;44897;29980;9.34;42.51;Air
4048;14440;27344;15270;26615;6157;45780;44966;29968;9.3;42.51;Air
4049;14582;27343;15158;26597;6132;45754;44971;29924;9.34;42.52;Air
4050;14456;27231;15208;26608;6063;45789;45032;29948;9.34;42.51;Air
4051;14540;27242;15173;26673;6180;45862;45002;29935;9.34;42.51;Air
4052;14468;27332;15253;26552;6079;45777;44959;29917;9.34;42.51;Air
4053;14482;27246;15250;26596;6097;45772;44900;29874;9.27;42.51;Air
4054;14504;27261;15310;26556;6191;45769;44985;29959;9.3;42.52;Air
4055;14523;27237;15251;26569;6191;45761;44959;29964;9.27;42.51;Air
4056;14494;27258;15258;26532;6152;45829;45054;29997;9.27;42.52;Air
4057;14502;27303;15250;26648;6193;45785;45015;29930;9.34;42.51;Air
4058;14565;27278;15221;26603;6133;45773;45018;29906;9.27;42.52;Air
4059;14486;27341;15269;26675;6167;45815;44951;29978;9.34;42.5;Air
4060;14526;27286;15303;26568;6199;45800;44958;29913;9.34;42.52;Air
4061;14414;27293;15249;26645;6139;45880;45019;30020;9.34;42.51;Air
4062;14534;27353;15259;26616;6174;45834;44978;29999;9.3;42.53;Air
4063;14543;27225;15311;26624;6149;45835;45023;29969;9.27;42.53;Air
4064;14525;27265;15273;26622;6178;45715;45022;29977;9.27;42.52;Air
4065;14541;27311;15250;26637;6196;45788;44972;29964;9.27;42.52;Air
4066;14531;27326;15332;26560;6110;45749;45054;29933;9.27;42.52;Air
4067;14483;27328;15318;26554;6135;45714;44994;29921;9.34;42.52;Air
4068;14565;27326;15321;26535;6115;45669;44995;29945;9.34;42.52;Air
4069;14496;27367;15298;26596;6108;45729;45001;29998;9.27;42.52;Air
4070;14498;27331;15294;26556;6102;45722;45067;29926;9.34;42.52;Air
4071;14500;27239;15196;26608;6078;45829;44951;30012;9.34;42.51;Air
4072;14553;27182;15291;26600;6131;45814;45010;29914;9.27;42.51;Air
4073;14542;27296;15312;26604;6107;45740;44987;29997;9.34;42.52;Air
4074;14481;27325;15255;26646;6183;45723;45046;29917;9.34;42.52;Air
4075;14495;27269;15294;26614;6154;45743;44922;30001;9.42;42.52;Air
4076;14552;27261;15279;26682;6165;45737;45060;29941;9.27;42.52;Air
4077;14551;27268;15262;26573;6148;45739;45001;29896;9.27;42.51;Air
4078;14543;27294;15327;26687;5998;45673;44964;29934;9.27;42.51;Air
4079;14531;27287;15270;26564;6157;45712;44944;29965;9.27;42.51;Air
4080;14502;27274;15295;26605;6147;45866;45017;30038;9.34;42.53;Air
4081;14528;27259;15284;26582;6091;45722;45059;29919;9.27;42.53;Air
4082;14533;27325;15269;26617;6150;45868;44967;30030;9.34;42.51;Air
4083;14565;27224;15226;26662;6218;45756;45052;30005;9.34;42.52;Air
4084;14538;27356;15255;26635;6128;45661;44917;29937;9.3;42.52;Air
4085;14498;27339;15261;26619;6132;45743;45021;30008;9.27;42.53;Air
4086;14543;27336;15295;26549;6136;45777;45012;29955;9.34;42.53;Air
4087;14471;27266;15213;26613;6099;45718;45028;29980;9.34;42.52;Air
4088;14563;27271;15211;26625;6172;45720;45002;29954;9.27;42.53;Air
4089;14463;27314;15294;26622;6100;45720;44977;29949;9.27;42.52;Air
4090;14438;27302;15239;26603;6130;45785;44999;29928;9.27;42.52;Air
4091;14586;27340;15250;26635;6100;45763;45060;29951;9.27;42.52;Air
4092;14558;27288;15256;26512;6189;45802;44958;29947;9.3;42.52;Air
4093;14449;27297;15291;26561;6159;45670;44907;29972;9.27;42.52;Air
4094;14456;27249;15282;26679;6115;45798;45031;29979;9.27;42.52;Air
4095;14468;27298;15269;26652;6092;45822;45047;30005;9.34;42.51;Air
4096;14568;27233;15296;26638;6074;45764;45016;29882;9.27;42.52;Air
4097;14538;27315;15178;26579;6142;45647;44997;29991;9.27;42.52;Air
4098;14558;27249;15310;26554;6151;45690;44996;29951;9.27;42.53;Air
4099;14518;27241;15212;26596;6137;45767;45025;29964;9.34;42.53;Air
4100;14448;27314;15253;26629;6089;45744;44986;29867;9.27;42.53;Air
4101;14492;27337;15315;26627;6123;45755;45024;30012;9.3;42.52;Air
4102;14476;27300;15234;26544;6174;45772;45072;29902;9.34;42.52;Air
4103;14520;27280;15201;26646;6016;45755;44964;30010;9.34;42.52;Air
4104;14537;27277;15282;26591;6137;45744;45020;29987;9.34;42.52;Air
4105;14548;27298;15251;26698;6101;45819;45002;30037;9.27;42.52;Air
4106;14481;27204;15224;26660;6216;45779;45010;29975;9.34;42.52;Air
4107;14505;27318;15215;26667;6065;45736;45008;29938;9.27;42.52;Air
4108;14550;27290;15247;26536;6113;45796;44997;29960;9.3;42.51;Air
4109;14551;27320;15251;26582;6105;45742;44930;30032;9.27;42.53;Air
4110;14523;27262;15271;26681;6123;45753;44948;29971;9.27;42.53;Air
4111;14494;27283;15227;26640;6121;45790;45012;29962;9.27;42.54;Air
4112;14480;27213;15250;26599;6164;45781;44914;29912;9.3;42.52;Air
4113;14466;27282;15295;26593;6091;45823;45026;29969;9.27;42.52;Air
4114;14584;27324;15224;26628;6124;45800;44897;30000;9.27;42.51;Air
4115;14533;27273;15231;26596;6117;45725;44992;29937;9.34;42.54;Air
4116;14537;27249;15264;26617;6158;45670;45003;29890;9.27;42.52;Air
4117;14438;27395;15256;26638;6148;45680;45072;29913;9.34;42.52;Air
4118;14474;27355;15208;26625;6186;45724;45086;29933;9.27;42.52;Air
4119;14571;27291;15244;26633;6135;45734;45061;29991;9.27;42.52;Air
4120;14543;27275;15200;26631;6129;45753;45031;29967;9.27;42.52;Air
4121;14528;27325;15236;26596;6145;45770;45031;29937;9.34;42.51;Air
4122;14538;27268;15300;26621;6159;45721;45041;29952;9.27;42.52;Air
4123;14515;27248;15246;26529;6147;45740;45024;29908;9.27;42.52;Air
4124;14482;27329;15265;26615;6174;45751;44980;29918;9.27;42.52;Air
4125;14565;27274;15293;26516;6047;45670;44946;29902;9.34;42.52;Air
4126;14541;27259;15248;26649;6163;45709;45052;29958;9.34;42.52;Air
4127;14568;27273;15302;26586;6120;45703;44992;29942;9.27;42.5;Air
