Time;R1;R2;R3;R4;R5;R6;R7;R8;Humidity;Temperature
5993;11863;15887;13630;22572;5506;33008;40876;20825;7.39;47.14
5994;11862;15890;13696;22599;5537;33009;40713;20803;7.47;47.14
5995;11853;15776;13605;22505;5495;32858;40712;20812;7.43;47.14
5996;11788;15791;13649;22488;5508;32843;40685;20796;7.39;47.13
5997;11753;15789;13630;22415;5526;32851;40675;20729;7.43;47.14
5998;11768;15664;13549;22434;5482;32767;40511;20777;7.39;47.13
5999;11729;15618;13561;22425;5502;32735;40579;20735;7.39;47.15
6000;11645;15508;13542;22248;5550;32637;40489;20767;7.39;47.14
6001;11654;15603;13561;22242;5515;32553;40458;20645;7.39;47.14
6002;11586;15490;13573;22241;5485;32536;40378;20682;7.43;47.13
6003;11626;15514;13509;22305;5468;32474;40348;20726;7.39;47.14
6004;11611;15425;13509;22192;5470;32390;40370;20589;7.39;47.13
6005;11581;15380;13540;22095;5507;32421;40306;20652;7.39;47.13
6006;11558;15403;13575;22084;5538;32369;40313;20530;7.39;47.12
6007;11507;15297;13494;22095;5517;32305;40313;20586;7.39;47.13
6008;11562;15296;13543;22088;5495;32314;40285;20579;7.39;47.13
6009;11505;15221;13453;21973;5433;32202;40086;20546;7.39;47.13
6010;11448;15284;13436;21927;5469;32198;40176;20521;7.43;47.14
6011;11420;15182;13439;21956;5538;32090;40109;20502;7.39;47.13
6012;11461;15162;13426;21909;5391;32035;40087;20469;7.39;47.13
6013;11416;15141;13385;21788;5439;31959;40053;20443;7.39;47.13
6014;11338;15102;13373;21823;5443;31918;39954;20522;7.39;47.13
6015;11342;15128;13338;21669;5487;31924;39997;20427;7.39;47.13
6016;11290;15062;13291;21748;5488;31877;39955;20499;7.39;47.13
6017;11412;14989;13332;21646;5427;31792;39874;20439;7.32;47.13
6018;11220;14966;13183;21631;5477;31770;39877;20439;7.32;47.13
6019;11285;14860;13228;21594;5445;31723;39843;20395;7.32;47.13
6020;11256;14922;13183;21546;5412;31678;39814;20348;7.32;47.12
6021;11222;14773;13228;21427;5435;31633;39782;20367;7.32;47.13
6022;11200;14807;13149;21437;5409;31404;39680;20319;7.24;47.12
6023;11138;14849;13149;21388;5471;31569;39718;20356;7.24;47.12
6024;11158;14729;13143;21379;5408;31460;39702;20395;7.24;47.13
6025;11086;14693;13106;21380;5446;31484;39615;20298;7.24;47.12
6026;11104;14701;13129;21320;5470;31423;39569;20292;7.24;47.14
6027;11075;14604;13052;21283;5427;31394;39488;20207;7.24;47.13
6028;11038;14609;13166;21331;5481;31337;39496;20265;7.24;47.13
6029;11073;14528;13046;21302;5365;31232;39485;20255;7.24;47.14
6030;11037;14564;13111;21228;5487;31156;39473;20188;7.24;47.14
6031;11078;14434;13093;21230;5370;31168;39388;20271;7.24;47.13
6032;10960;14474;13009;21100;5426;31123;39341;20241;7.24;47.14
6033;10977;14509;13125;21073;5358;31042;39311;20233;7.24;47.14
6034;10983;14457;13129;21034;5444;30991;39325;20251;7.24;47.13
6035;10874;14451;13011;21062;5427;31021;39282;20192;7.24;47.12
6036;10990;14441;13077;21034;5360;30920;39266;20199;7.24;47.13
6037;10891;14378;13118;21024;5366;30894;39216;20179;7.32;47.12
6038;10870;14380;13109;21007;5376;30902;39233;20157;7.32;47.13
6039;10879;14391;13132;21024;5376;30795;39181;20195;7.32;47.12
6040;10934;14305;13123;20890;5389;30796;39215;20151;7.32;47.14
6041;10881;14319;13164;20922;5430;30629;39063;20078;7.39;47.14
6042;10909;14292;13149;20864;5403;30717;39144;20101;7.39;47.14
6043;10848;14396;13220;20841;5357;30777;39073;20226;7.39;47.13
6044;10854;14307;13202;20840;5415;30688;39174;20175;7.39;47.14
6045;10818;14219;13201;20831;5447;30588;39014;20178;7.39;47.14
6046;10780;14259;13179;20760;5371;30622;39008;20091;7.39;47.14
6047;10876;14256;13204;20812;5368;30523;38995;20124;7.43;47.13
6048;10770;14241;13122;20815;5393;30577;38975;20108;7.47;47.13
6049;10741;14183;13064;20640;5345;30517;38977;20113;7.43;47.13
6050;10734;14154;13040;20722;5317;30482;38905;20095;7.39;47.12
6051;10676;14156;13051;20660;5406;30450;38972;20064;7.39;47.12
6052;10763;14060;12940;20570;5360;30457;38948;20098;7.32;47.12
6053;10708;14082;12930;20631;5341;30348;38883;20072;7.32;47.12
6054;10685;14052;12929;20471;5335;30302;38810;20066;7.32;47.13
6055;10694;13960;12887;20466;5289;30289;38757;20047;7.24;47.13
6056;10672;13973;12884;20568;5360;30241;38750;20074;7.24;47.12
6057;10609;13978;12780;20460;5362;30275;38710;19999;7.24;47.12
6058;10598;13959;12797;20430;5361;30196;38691;20006;7.24;47.12
6059;10586;13922;12820;20408;5363;30037;38743;19994;7.24;47.11
6060;10597;13850;12712;20360;5335;30001;38664;19945;7.16;47.1
6061;10622;13788;12698;20404;5345;29902;38605;19906;7.16;47.12
6062;10570;13857;12740;20308;5305;30035;38567;19940;7.16;47.12
6063;10537;13791;12688;20326;5316;29963;38545;19876;7.16;47.13
6064;10496;13738;12662;20295;5343;29918;38522;19924;7.16;47.12
6065;10446;13832;12664;20301;5321;29810;38558;19940;7.16;47.11
6066;10436;13671;12693;20229;5345;29820;38460;19863;7.16;47.12
6067;10461;13685;12719;20239;5323;29821;38433;19938;7.16;47.13
6068;10455;13699;12700;20124;5341;29681;38379;19868;7.16;47.12
6069;10372;13654;12643;20166;5287;29747;38330;19872;7.16;47.12
6070;10409;13597;12684;20174;5330;29718;38380;19892;7.16;47.13
6071;10436;13661;12544;20185;5272;29578;38348;19831;7.16;47.13
6072;10392;13660;12641;20179;5350;29662;38314;19890;7.16;47.12
6073;10358;13591;12571;20062;5274;29605;38345;19768;7.16;47.12
6074;10400;13566;12677;20030;5342;29615;38284;19816;7.16;47.13
6075;10314;13530;12608;20006;5296;29569;38306;19796;7.16;47.13
6076;10306;13532;12663;20035;5336;29531;38267;19773;7.16;47.12
6077;10334;13581;12620;19954;5224;29580;38195;19743;7.16;47.13
6078;10336;13486;12517;19971;5326;29490;38202;19816;7.16;47.13
6079;10278;13559;12571;19903;5334;29509;38179;19746;7.16;47.13
6080;10352;13497;12596;19923;5278;29344;38113;19797;7.16;47.13
6081;10244;13485;12552;19954;5247;29327;38139;19832;7.09;47.13
6082;10292;13478;12528;19845;5315;29335;38059;19721;7.09;47.11
6083;10317;13426;12522;19866;5294;29293;38046;19760;7.09;47.12
6084;10275;13421;12502;19887;5279;29276;38035;19787;7.09;47.13
6085;10289;13405;12414;19797;5265;29189;38066;19744;7.09;47.13
6086;10204;13413;12487;19757;5293;29228;38048;19718;7.09;47.13
6087;10199;13351;12447;19719;5193;29148;38005;19686;7.09;47.13
6088;10203;13293;12432;19749;5284;29122;37979;19643;7.09;47.13
6089;10221;13330;12514;19725;5262;29117;37938;19706;7.09;47.13
6090;10217;13349;12494;19748;5196;29121;38014;19725;7.09;47.12
6091;10204;13297;12494;19695;5290;29105;37961;19742;7.09;47.13
6092;10176;13252;12422;19651;5188;29002;37933;19674;7.09;47.12
6093;10189;13257;12496;19672;5258;29022;37934;19633;7.09;47.13
6094;10225;13273;12484;19612;5289;28961;37902;19678;7.13;47.13
6095;10126;13224;12492;19525;5222;28963;37848;19694;7.13;47.12
6096;10151;13248;12449;19630;5273;28960;37790;19609;7.09;47.12
6097;10108;13174;12446;19615;5139;28874;37828;19629;7.09;47.12
6098;10088;13158;12511;19481;5187;28807;37828;19620;7.09;47.11
6099;10175;13183;12430;19564;5233;28796;37830;19588;7.09;47.12
6100;10118;13182;12429;19486;5244;28702;37755;19604;7.09;47.12
6101;10093;13150;12388;19403;5191;28655;37640;19599;7.09;47.12
6102;10118;13094;12402;19431;5256;28677;37711;19588;7.09;47.13
6103;10037;13128;12444;19489;5248;28686;37706;19606;7.09;47.11
6104;10071;13064;12402;19451;5212;28619;37638;19570;7.09;47.13
6105;10117;13111;12452;19424;5171;28663;37644;19555;7.16;47.12
6106;10019;13089;12415;19428;5204;28605;37596;19596;7.09;47.12
6107;9978;13070;12401;19377;5193;28657;37595;19610;7.09;47.12
6108;10026;13091;12384;19446;5216;28649;37602;19596;7.09;47.11
6109;10071;13038;12328;19368;5230;28486;37579;19550;7.09;47.12
6110;9916;12988;12314;19310;5293;28512;37636;19518;7.09;47.12
6111;9948;12976;12314;19310;5269;28465;37533;19485;7.09;47.12
6112;9986;13040;12295;19315;5202;28484;37550;19558;7.09;47.11
6113;9962;12987;12354;19249;5183;28366;37483;19502;7.09;47.12
6114;9900;12984;12337;19261;5198;28421;37356;19454;7.01;47.12
6115;9963;12914;12246;19281;5247;28424;37506;19532;7.01;47.12
6116;9900;12900;12250;19172;5168;28380;37425;19535;7.01;47.13
6117;9976;12927;12262;19203;5211;28361;37444;19560;7.01;47.12
6118;9933;12910;12246;19199;5219;28368;37431;19521;7.01;47.12
6119;9870;12870;12246;19209;5217;28239;37344;19490;7.01;47.12
6120;9941;12858;12244;19153;5250;28210;37345;19417;7.01;47.12
6121;9912;12873;12234;19059;5227;28202;37361;19452;7.01;47.12
6122;9900;12930;12227;19060;5231;28265;37335;19461;7.01;47.12
6123;9884;12808;12187;19069;5254;28122;37296;19419;7.01;47.12
6124;9888;12907;12158;19077;5191;28159;37297;19493;7.05;47.13
6125;9854;12824;12220;19031;5176;28174;37249;19416;7.01;47.11
6126;9841;12835;12221;19006;5184;28087;37294;19460;7.01;47.11
6127;9818;12840;12178;19027;5219;28148;37238;19496;7.01;47.12
6128;9851;12776;12114;19052;5145;27959;37186;19388;7.01;47.11
6129;9823;12709;12167;19024;5237;28044;37254;19387;7.01;47.11
6130;9810;12825;12123;19011;5225;28007;37221;19442;7.01;47.12
6131;9781;12735;12040;18978;5139;27965;37217;19380;7.01;47.11
6132;9785;12751;12169;18963;5157;28034;37194;19424;7.01;47.11
6133;9765;12714;12161;18897;5169;27883;37088;19376;7.01;47.11
6134;9734;12681;12111;18871;5123;27843;37052;19361;7.01;47.11
6135;9695;12706;12058;18853;5178;27902;37112;19306;7.01;47.1
6136;9783;12702;12113;18835;5230;27909;37165;19352;7.01;47.11
6137;9768;12664;12073;18909;5174;27947;37052;19397;7.01;47.11
6138;9692;12613;12127;18835;5220;27767;37087;19310;7.01;47.11
6139;9712;12701;12091;18868;5125;27827;37003;19348;7.01;47.11
6140;9653;12694;12087;18807;5226;27774;37030;19354;7.01;47.11
6141;9718;12657;12154;18780;5163;27792;36979;19401;7.01;47.11
6142;9733;12607;12171;18790;5173;27760;36961;19267;7.01;47.11
6143;9662;12620;12065;18858;5203;27663;36994;19372;7.01;47.11
6144;9690;12550;12135;18813;5215;27729;37005;19337;7.01;47.11
6145;9704;12607;12082;18785;5138;27757;37012;19380;7.01;47.11
6146;9707;12609;12095;18728;5161;27738;36904;19300;7.01;47.12
6147;9691;12557;12045;18613;5153;27623;36918;19310;7.01;47.11
6148;9691;12534;12055;18703;5155;27660;36872;19338;7.01;47.11
6149;9686;12572;12048;18665;5152;27587;36862;19347;7.01;47.11
6150;9676;12562;12060;18760;5170;27666;36902;19353;7.01;47.12
6151;9663;12573;12029;18655;5192;27602;36947;19345;7.01;47.12
6152;9558;12462;11979;18714;5157;27505;36783;19323;7.01;47.12
6153;9621;12440;12112;18644;5159;27521;36815;19345;7.01;47.12
6154;9680;12518;12041;18650;5142;27587;36852;19334;7.01;47.12
6155;9621;12518;12028;18620;5195;27503;36850;19284;7.01;47.12
6156;9613;12477;12060;18697;5193;27448;36882;19309;7.01;47.12
6157;9630;12341;12081;18536;5208;27421;36852;19302;7.01;47.1
6158;9572;12461;12086;18584;5148;27447;36812;19276;7.01;47.11
6159;9597;12405;12091;18534;5183;27441;36816;19256;7.01;47.11
6160;9621;12430;12107;18515;5094;27417;36791;19301;7.01;47.11
6161;9584;12481;12087;18461;5148;27355;36731;19286;7.01;47.11
6162;9567;12459;12085;18450;5165;27442;36815;19244;7.01;47.11
6163;9650;12472;12130;18524;5132;27398;36771;19301;7.01;47.11
6164;9585;12378;12104;18568;5127;27345;36712;19245;7.01;47.12
6165;9569;12371;12043;18478;5152;27300;36729;19327;7.05;47.12
6166;9601;12424;12162;18473;5210;27333;36677;19306;7.09;47.11
6167;9553;12449;12141;18476;5128;27362;36741;19315;7.09;47.11
6168;9605;12413;12152;18427;5114;27356;36785;19317;7.09;47.11
6169;9584;12450;12106;18427;5141;27386;36742;19323;7.09;47.11
6170;9532;12430;12113;18399;5145;27369;36715;19225;7.09;47.11
6171;9519;12377;12070;18419;5175;27316;36679;19301;7.09;47.12
6172;9562;12393;12192;18456;5164;27290;36708;19311;7.09;47.11
6173;9551;12427;12103;18379;5156;27261;36730;19271;7.09;47.11
6174;9568;12319;12109;18472;5152;27261;36555;19308;7.09;47.11
6175;9577;12391;12151;18484;5178;27268;36724;19269;7.09;47.11
6176;9554;12368;12179;18408;5147;27273;36696;19291;7.09;47.11
6177;9621;12357;12147;18408;5148;27140;36665;19344;7.09;47.11
6178;9573;12333;12204;18399;5118;27217;36664;19234;7.09;47.12
6179;9541;12382;12147;18391;5131;27182;36579;19355;7.16;47.12
6180;9573;12319;12153;18306;5166;27248;36665;19213;7.09;47.11
6181;9591;12358;12173;18314;5088;27204;36626;19338;7.09;47.11
6182;9569;12389;12172;18304;5162;27190;36581;19304;7.09;47.11
6183;9525;12347;12183;18322;5227;27257;36591;19348;7.09;47.11
6184;9523;12310;12110;18293;5105;27157;36653;19269;7.09;47.09
6185;9550;12298;12145;18286;5171;27107;36549;19265;7.09;47.11
6186;9565;12297;12150;18325;5127;27128;36558;19249;7.09;47.11
6187;9555;12350;12133;18272;5121;27155;36549;19322;7.09;47.12
6188;9469;12236;12134;18265;5149;27072;36541;19234;7.09;47.11
6189;9523;12244;12080;18154;5116;27048;36562;19300;7.09;47.11
6190;9520;12279;12075;18288;5160;27080;36547;19352;7.09;47.11
6191;9547;12316;12156;18193;5173;27069;36468;19279;7.09;47.12
6192;9496;12256;12092;18268;5094;27042;36526;19270;7.01;47.1
6193;9542;12250;12071;18232;5105;27044;36494;19235;7.09;47.1
6194;9489;12276;12146;18215;5162;27071;36598;19361;7.09;47.1
6195;9560;12289;12133;18270;5109;27056;36449;19323;7.09;47.11
6196;9512;12208;12144;18247;5169;27138;36542;19381;7.09;47.11
6197;9493;12229;12278;18238;5132;27058;36516;19280;7.09;47.1
6198;9465;12229;12254;18160;5080;26960;36511;19354;7.09;47.1
6199;9526;12215;12293;18149;5126;27014;36504;19314;7.16;47.11
6200;9534;12189;12239;18166;5160;27075;36494;19379;7.16;47.1
6201;9528;12270;12218;18228;5116;27046;36547;19366;7.16;47.11
6202;9498;12256;12159;18106;5095;27029;36545;19355;7.16;47.09
6203;9454;12181;12205;18161;5132;27055;36509;19379;7.16;47.1
6204;9435;12232;12257;18117;5142;26943;36424;19435;7.16;47.11
6205;9483;12181;12208;18174;5150;26958;36541;19400;7.16;47.1
6206;9553;12249;12238;18149;5122;26923;36402;19370;7.16;47.11
6207;9487;12202;12221;18161;5155;26978;36411;19326;7.16;47.11
6208;9498;12200;12172;18117;5118;26909;36503;19327;7.16;47.1
6209;9526;12170;12189;18110;5116;26859;36458;19344;7.16;47.11
6210;9506;12215;12224;18148;5158;26957;36451;19371;7.16;47.09
6211;9512;12240;12254;18159;5176;26925;36427;19314;7.16;47.1
6212;9471;12193;12256;18125;5142;26823;36443;19347;7.16;47.11
6213;9449;12188;12220;18176;5111;26894;36441;19355;7.16;47.1
6214;9481;12195;12278;18131;5073;26901;36455;19417;7.16;47.1
6215;9500;12193;12164;18081;5173;26907;36417;19372;7.16;47.11
6216;9415;12116;12217;18076;5150;26870;36348;19288;7.16;47.1
6217;9486;12186;12150;18027;5184;26824;36462;19397;7.16;47.11
6218;9503;12109;12209;18045;5172;26885;36375;19307;7.16;47.11
6219;9512;12129;12269;18051;5132;26824;36400;19324;7.16;47.11
6220;9502;12163;12126;18080;5155;26861;36295;19225;7.16;47.1
6221;9561;12090;12180;18039;5148;26777;36425;19304;7.16;47.1
6222;9492;12160;12160;18047;5162;26844;36333;19362;7.16;47.11
6223;9521;12119;12152;18011;5183;26826;36439;19307;7.16;47.11
6224;9506;12141;12136;18015;5180;26834;36331;19356;7.09;47.09
6225;9506;12136;12144;17927;5141;26691;36325;19358;7.09;47.1
6226;9492;12067;12192;18036;5170;26807;36337;19324;7.09;47.1
6227;9498;12052;12136;18003;5152;26819;36366;19379;7.09;47.1
6228;9444;12089;12184;17967;5108;26770;36396;19361;7.09;47.11
6229;9463;12033;12172;17956;5158;26759;36369;19321;7.09;47.11
6230;9494;12022;12126;17947;5186;26657;36315;19321;7.09;47.1
6231;9434;12072;12116;17972;5140;26672;36355;19346;7.09;47.1
6232;9481;12020;12153;17909;5138;26692;36309;19371;7.09;47.11
6233;9426;12031;12032;17933;5120;26705;36345;19379;7.09;47.1
6234;9470;12113;12154;17871;5151;26777;36343;19331;7.09;47.1
6235;9379;12028;12106;17936;5162;26616;36318;19366;7.09;47.1
6236;9466;12004;12106;17917;5159;26748;36295;19330;7.09;47.1
6237;9339;12044;12020;17963;5129;26705;36338;19343;7.09;47.11
6238;9474;12065;12149;17921;5209;26750;36273;19376;7.09;47.11
6239;9418;11972;12174;17860;5099;26684;36175;19314;7.09;47.11
6240;9448;11975;12051;17860;5148;26658;36247;19370;7.09;47.09
6241;9436;11978;12103;17898;5153;26580;36272;19360;7.09;47.12
6242;9400;11953;12072;17874;5164;26599;36294;19412;7.09;47.11
6243;9482;11981;12118;17844;5092;26619;36342;19451;7.09;47.1
6244;9473;11949;12088;17800;5181;26702;36194;19356;7.09;47.11
6245;9425;11956;12054;17774;5189;26715;36253;19361;7.09;47.11
6246;9451;11989;12116;17804;5117;26742;36218;19327;7.09;47.11
6247;9407;11946;12113;17854;5121;26666;36267;19319;7.09;47.11
6248;9396;11921;12049;17824;5161;26610;36274;19344;7.09;47.11
6249;9366;11922;12039;17867;5181;26619;36208;19330;7.09;47.12
6250;9391;11959;12077;17797;5131;26555;36258;19363;7.09;47.11
6251;9362;11969;12048;17779;5170;26646;36181;19407;7.09;47.11
6252;9434;11920;12063;17725;5194;26637;36183;19331;7.09;47.11
6253;9447;11875;12001;17746;5185;26657;36197;19318;7.09;47.11
6254;9405;11931;12060;17761;5171;26564;36195;19372;7.01;47.11
6255;9360;11967;12047;17706;5118;26659;36178;19347;7.09;47.11
6256;9394;11866;12047;17754;5086;26557;36172;19356;7.09;47.12
6257;9383;11870;12103;17745;5168;26598;36225;19323;7.09;47.1
6258;9393;11904;12127;17721;5171;26599;36194;19300;7.09;47.11
6259;9407;11873;12145;17747;5167;26536;36160;19397;7.09;47.1
6260;9349;11854;12081;17772;5171;26559;36134;19318;7.01;47.11
6261;9400;11836;12148;17723;5108;26496;36208;19393;7.09;47.11
6262;9388;11848;12025;17728;5139;26542;36201;19429;7.09;47.1
6263;9407;11869;12037;17734;5203;26412;36052;19335;7.09;47.1
6264;9382;11906;12111;17788;5126;26511;36085;19393;7.01;47.11
6265;9367;11847;12049;17804;5174;26484;36140;19367;7.05;47.11
6266;9370;11795;12018;17678;5134;26515;36147;19341;7.01;47.11
6267;9395;11829;12048;17642;5110;26485;36158;19333;7.01;47.11
6268;9368;11852;12021;17654;5112;26522;36077;19349;7.01;47.1
6269;9339;11793;12030;17727;5131;26468;36092;19400;7.01;47.09
6270;9359;11799;11995;17747;5174;26476;36168;19362;7.01;47.11
6271;9305;11861;12053;17666;5126;26533;36070;19370;7.01;47.11
6272;9383;11770;12023;17630;5131;26564;36101;19385;6.94;47.11
6273;9338;11722;11988;17638;5150;26513;36148;19423;6.94;47.1
6274;9366;11736;12053;17660;5101;26540;36079;19415;7.01;47.1
6275;9265;11779;12025;17620;5184;26570;36093;19374;6.98;47.11
6276;9409;11754;12032;17531;5166;26451;36042;19321;6.98;47.11
6277;9341;11761;12038;17617;5104;26472;36158;19311;7.01;47.1
6278;9324;11786;12056;17625;5161;26395;36002;19392;6.98;47.1
6279;9390;11729;12022;17625;5154;26427;36127;19353;6.94;47.1
6280;9326;11787;11970;17589;5103;26421;36019;19318;7.01;47.09
6281;9301;11644;12023;17643;5202;26384;36053;19393;6.94;47.09
6282;9389;11723;12022;17584;5141;26421;35991;19378;6.94;47.1
6283;9325;11738;12044;17674;5130;26433;36019;19403;7.01;47.1
6284;9324;11740;12022;17604;5147;26438;36025;19378;7.01;47.09
6285;9344;11732;12015;17514;5145;26375;35983;19377;7.01;47.1
6286;9317;11711;12092;17575;5158;26339;36024;19386;7.01;47.09
6287;9354;11659;12051;17569;5068;26393;36017;19357;7.01;47.09
6288;9366;11685;12036;17634;5144;26378;36022;19361;7.01;47.1
6289;9312;11720;12086;17537;5146;26331;36049;19307;7.01;47.1
6290;9350;11712;12077;17520;5120;26385;35947;19333;7.01;47.09
6291;9334;11696;12062;17551;5197;26454;36106;19354;7.01;47.1
6292;9314;11718;12069;17527;5117;26435;36006;19361;7.01;47.1
6293;9303;11758;12160;17580;5193;26381;36000;19393;7.01;47.09
6294;9299;11740;12156;17575;5095;26418;35971;19360;7.09;47.1
6295;9219;11693;12103;17526;5171;26432;36031;19413;7.01;47.09
6296;9333;11722;12090;17520;5090;26345;35976;19421;7.01;47.1
6297;9369;11725;12088;17502;5194;26394;35988;19342;7.09;47.09
6298;9431;11721;12147;17472;5175;26369;35993;19441;7.05;47.08
6299;9335;11690;12113;17578;5160;26393;35903;19400;7.09;47.09
6300;9335;11676;12104;17518;5209;26317;35995;19457;7.09;47.09
6301;9251;11687;12088;17575;5129;26395;35981;19461;7.09;47.09
6302;9322;11630;12109;17501;5123;26340;35972;19438;7.09;47.09
6303;9317;11671;12120;17538;5163;26358;35912;19431;7.09;47.1
6304;9298;11706;12120;17497;5193;26210;35905;19300;7.05;47.1
6305;9323;11646;12063;17489;5166;26338;36011;19272;7.09;47.09
6306;9241;11740;12161;17514;5135;26335;35939;19376;7.09;47.09
6307;9276;11761;12160;17469;5232;26307;35936;19423;7.01;47.09
6308;9251;11650;12126;17532;5141;26274;35935;19315;7.09;47.08
6309;9319;11645;12084;17489;5190;26280;35917;19393;7.09;47.1
6310;9297;11631;12145;17487;5166;26364;35959;19432;7.09;47.09
6311;9342;11693;12121;17491;5168;26313;35945;19341;7.09;47.09
6312;9342;11719;12082;17431;5101;26275;35921;19384;7.09;47.09
6313;9310;11641;12215;17493;5194;26342;35916;19426;7.09;47.1
6314;9299;11693;12167;17421;5140;26269;35895;19437;7.13;47.09
6315;9255;11664;12200;17504;5160;26327;35985;19318;7.16;47.1
6316;9335;11693;12204;17494;5122;26249;35926;19395;7.16;47.09
6317;9301;11688;12199;17414;5189;26316;35823;19390;7.13;47.09
6318;9276;11651;12203;17432;5113;26348;36045;19384;7.13;47.09
6319;9288;11646;12234;17414;5176;26330;35984;19462;7.13;47.09
6320;9356;11646;12194;17391;5180;26277;35897;19420;7.16;47.09
6321;9293;11622;12156;17438;5136;26288;35914;19395;7.13;47.09
6322;9234;11632;12146;17380;5096;26201;35849;19351;7.09;47.09
6323;9297;11615;12120;17407;5126;26246;35922;19404;7.09;47.1
6324;9298;11586;12125;17414;5143;26267;35861;19448;7.09;47.09
6325;9267;11654;12094;17409;5175;26281;35887;19345;7.09;47.1
6326;9323;11567;12138;17405;5135;26255;35926;19394;7.09;47.09
6327;9273;11472;12127;17372;5190;26225;35927;19440;7.09;47.09
6328;9219;11595;12104;17330;5064;26180;35878;19278;7.09;47.09
6329;9331;11591;12080;17394;5215;26244;35963;19288;7.09;47.09
6330;9305;11621;12102;17301;5160;26204;35935;19337;7.09;47.09
6331;9306;11628;12100;17347;5172;26227;35826;19240;7.09;47.09
6332;9310;11576;12096;17343;5113;26198;35866;19378;7.09;47.1
6333;9240;11606;12126;17380;5111;26172;35822;19386;7.09;47.09
6334;9336;11586;12122;17274;5072;26153;35928;19421;7.09;47.09
6335;9241;11605;12093;17327;5155;26113;35869;19433;7.09;47.09
6336;9291;11593;12092;17256;5165;26149;35863;19326;7.09;47.08
6337;9273;11595;12126;17283;5199;26124;35864;19282;7.09;47.09
6338;9299;11575;12087;17335;5125;26160;35842;19327;7.09;47.09
6339;9214;11574;12139;17260;5190;26111;35830;19374;7.09;47.1
6340;9213;11573;12084;17342;5187;26126;35882;19404;7.09;47.09
6341;9201;11585;12012;17267;5093;26156;35837;19376;7.09;47.09
6342;9306;11593;12036;17281;5157;26126;35818;19331;7.09;47.09
6343;9256;11573;12093;17264;5138;26141;35870;19413;7.09;47.08
6344;9321;11503;12089;17298;5152;26182;35794;19401;7.01;47.09
6345;9249;11540;12000;17228;5138;26189;35853;19353;7.01;47.08
6346;9256;11511;11975;17309;5148;26168;35849;19339;7.01;47.09
6347;9265;11431;11942;17343;5142;26122;35825;19399;7.01;47.09
6348;9230;11519;12026;17316;5209;26121;35755;19389;7.01;47.08
6349;9242;11482;12027;17319;5117;26101;35820;19306;7.01;47.08
6350;9226;11525;12083;17272;5135;26140;35751;19220;7.01;47.09
6351;9251;11502;12022;17265;5155;26055;35737;19271;7.01;47.08
6352;9275;11545;12016;17254;5166;26189;35759;19283;7.01;47.09
6353;9277;11475;12032;17261;5169;26043;35785;19363;7.01;47.09
6354;9277;11529;11998;17237;5133;26093;35814;19378;7.01;47.09
6355;9240;11449;11957;17218;5140;26014;35761;19318;7.01;47.08
6356;9283;11423;12022;17280;5152;26059;35759;19337;7.01;47.09
6357;9214;11499;12080;17246;5167;26037;35758;19387;7.01;47.09
6358;9193;11500;11992;17232;5156;26048;35736;19361;7.01;47.08
6359;9262;11442;11967;17124;5187;26116;35766;19374;7.01;47.08
6360;9250;11482;11929;17187;5108;26066;35739;19389;7.01;47.09
6361;9223;11459;11930;17211;5113;26059;35717;19372;7.01;47.09
6362;9113;11477;11985;17239;5177;26109;35792;19301;7.01;47.08
6363;9293;11438;12006;17204;5147;26035;35689;19337;7.01;47.08
6364;9236;11457;12008;17145;5148;26009;35690;19349;7.01;47.09
6365;9227;11412;12014;17198;5222;26068;35785;19329;7.01;47.08
6366;9180;11424;12012;17229;5210;26044;35648;19304;7.01;47.09
6367;9269;11431;12066;17260;5099;26038;35733;19418;7.01;47.09
6368;9201;11403;11936;17156;5129;25957;35575;19270;7.01;47.09
6369;9231;11435;12039;17154;5100;25966;35671;19402;7.01;47.08
6370;9207;11471;11996;17143;5152;26056;35656;19299;7.01;47.08
6371;9190;11431;11989;17141;5133;26013;35717;19270;7.01;47.09
6372;9173;11362;11975;17132;5159;26011;35673;19330;7.01;47.08
6373;9197;11419;11953;17111;5122;26076;35694;19362;7.01;47.08
6374;9159;11413;11985;17179;5094;26060;35649;19395;7.01;47.09
6375;9150;11409;12089;17199;5124;26017;35651;19343;7.01;47.08
6376;9168;11409;12001;17210;5155;25969;35680;19329;6.97;47.08
6377;9221;11366;12011;17166;5181;25981;35667;19306;7.01;47.09
6378;9169;11473;12110;17137;5090;25999;35731;19317;7.01;47.09
6379;9212;11378;12092;17088;5126;26019;35691;19297;7.01;47.08
6380;9245;11401;12011;17134;5171;26011;35645;19367;7.01;47.08
6381;9170;11338;11967;17101;5152;25996;35729;19311;7.01;47.09
6382;9209;11438;12007;16985;5120;25937;35648;19307;7.01;47.07
6383;9168;11349;12011;17085;5125;25965;35643;19385;7.01;47.08
6384;9154;11375;12086;17098;5194;25999;35661;19352;7.01;47.08
6385;9171;11358;12026;17105;5143;25944;35665;19345;7.01;47.07
6386;9186;11373;11996;17085;5171;25976;35636;19394;6.94;47.08
6387;9204;11387;12098;17057;5113;25949;35722;19313;7.01;47.08
6388;9167;11412;11996;17122;5179;26090;35629;19306;7.01;47.08
6389;9224;11355;11967;17103;5135;26062;35640;19332;7.01;47.08
6390;9189;11454;11974;17150;5135;26050;35601;19379;7.01;47.08
